id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/1156179,Front Matter,Africa: Journal of the International African Institute,1953,,article,misc,jstor,,1953-10-01,4,23,http://www.jstor.org/stable/1156179,,Cambridge University Press,eng,1,273,,888,5,unigram; bigram; trigram
http://www.jstor.org/stable/1157048,Review Article,Africa: Journal of the International African Institute,1953,,article,book-review,jstor,,1953-04-01,2,23,http://www.jstor.org/stable/1157048,E. E. Evans-Pritchard,Cambridge University Press,eng,170,170,,644,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157607,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-10-01,4,30,http://www.jstor.org/stable/1157607,Ernesta Cerulli,Cambridge University Press,ita,412,413,,1295,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155997,Notes and News,Africa: Journal of the International African Institute,1943,,article,misc,jstor,,1943-07-01,3,14,http://www.jstor.org/stable/1155997,,Cambridge University Press,eng,145,147,,1747,3,unigram; bigram; trigram
http://www.jstor.org/stable/1155237,Front Matter,Africa: Journal of the International African Institute,1936,,article,misc,jstor,,1936-01-01,1,9,http://www.jstor.org/stable/1155237,,Cambridge University Press,eng,1,111,,2341,9,unigram; bigram; trigram
http://www.jstor.org/stable/1157938,Review Article,Africa: Journal of the International African Institute,1959,,article,book-review,jstor,,1959-10-01,4,29,http://www.jstor.org/stable/1157938,P. Alexandre,Cambridge University Press,fre,430,431,,1263,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155305,Review Article,Africa: Journal of the International African Institute,1937,,article,book-review,jstor,,1937-07-01,3,10,http://www.jstor.org/stable/1155305,I. Schapera,Cambridge University Press,eng,366,367,,981,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156676,Stabilization in the Manyika Dialect of the Shona Group,Africa: Journal of the International African Institute,1956,,article,research-article,jstor,,1956-10-01,4,26,http://www.jstor.org/stable/1156676,Hazel Carter,Cambridge University Press,eng,398,405,,2893,8,unigram; bigram; trigram
http://www.jstor.org/stable/1157732,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-04-01,2,30,http://www.jstor.org/stable/1157732,W. A. Warmington,Cambridge University Press,eng,207,208,,1260,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156255,Review Article,Africa: Journal of the International African Institute,1952,,article,book-review,jstor,,1952-04-01,2,22,http://www.jstor.org/stable/1156255,Edwin W. Smith,Cambridge University Press,eng,186,187,,1110,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155357,La Pédagogie Appliquée à nos Noirs d'Afrique,Africa: Journal of the International African Institute,1929,,article,research-article,jstor,,1929-10-01,4,2,http://www.jstor.org/stable/1155357,H. M. Dubois,Cambridge University Press,fre,381,404,,9224,24,unigram; bigram; trigram
http://www.jstor.org/stable/1156058,Review Article,Africa: Journal of the International African Institute,1950,,article,book-review,jstor,,1950-01-01,1,20,http://www.jstor.org/stable/1156058,Edwin W. Smith,Cambridge University Press,eng,84,85,,1387,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155578,Kinship Organization. A Study of Terminology,Africa: Journal of the International African Institute,1932,,article,research-article,jstor,,1932-04-01,2,5,http://www.jstor.org/stable/1155578,Paul Kirchhoff,Cambridge University Press,eng,184,191,,2979,8,unigram; bigram; trigram
http://www.jstor.org/stable/1156511,Bibliography of Current Literature Dealing with African Languages and Cultures,Africa: Journal of the International African Institute,1951,,article,misc,jstor,,1951-10-01,4,21,http://www.jstor.org/stable/1156511,,Cambridge University Press,eng,346,355,,6891,10,unigram; bigram; trigram
http://www.jstor.org/stable/1157052,Back Matter,Africa: Journal of the International African Institute,1953,,article,misc,jstor,,1953-04-01,2,23,http://www.jstor.org/stable/1157052,,Cambridge University Press,eng,,,,511,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155999,Review Article,Africa: Journal of the International African Institute,1943,,article,book-review,jstor,,1943-07-01,3,14,http://www.jstor.org/stable/1155999,A. I. Richards,Cambridge University Press,eng,149,150,,1209,2,unigram; bigram; trigram
http://www.jstor.org/stable/1157085,An Historical Sketch of Egba Traditional Authorities,Africa: Journal of the International African Institute,1952,,article,research-article,jstor,,1952-01-01,1,22,http://www.jstor.org/stable/1157085,S. O. Biobaku,Cambridge University Press,eng,35,49,,8629,15,unigram; bigram; trigram
http://www.jstor.org/stable/1156149,Review Article,Africa: Journal of the International African Institute,1954,,article,book-review,jstor,,1954-04-01,2,24,http://www.jstor.org/stable/1156149,B. Holas,Cambridge University Press,fre,176,177,,797,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155806,Review Article,Africa: Journal of the International African Institute,1930,,article,book-review,jstor,,1930-04-01,2,3,http://www.jstor.org/stable/1155806,A. Werner,Cambridge University Press,eng,240,241,,897,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156077,Review Article,Africa: Journal of the International African Institute,1955,,article,book-review,jstor,,1955-04-01,2,25,http://www.jstor.org/stable/1156077,Irving Kaplan,Cambridge University Press,eng,193,195,,2063,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156348,Report of the Administrative Director April 1955-March 1956,Africa: Journal of the International African Institute,1956,,article,misc,jstor,,1956-07-01,3,26,http://www.jstor.org/stable/1156348,,Cambridge University Press,eng,290,293,,2335,4,unigram; bigram; trigram
http://www.jstor.org/stable/1155512,A Tribal Market in the Spanish Zone of Morocco,Africa: Journal of the International African Institute,1938,,article,research-article,jstor,,1938-10-01,4,11,http://www.jstor.org/stable/1155512,Walter Fogg,Cambridge University Press,eng,428,458,,10913,35,unigram; bigram; trigram
http://www.jstor.org/stable/1155125,Le Droit d'Aînesse chez les Indigènes du Haut-Ubbangi (Congo Belge),Africa: Journal of the International African Institute,1930,,article,research-article,jstor,,1930-01-01,1,3,http://www.jstor.org/stable/1155125,P. Basile Tanghe,Cambridge University Press,fre,78,82,,1782,5,unigram; bigram; trigram
http://www.jstor.org/stable/1155243,Annual Report. The Work of the Institute in 1935,Africa: Journal of the International African Institute,1936,,article,misc,jstor,,1936-01-01,1,9,http://www.jstor.org/stable/1155243,,Cambridge University Press,eng,100,108,,3909,9,unigram; bigram; trigram
http://www.jstor.org/stable/1155413,Review Article,Africa: Journal of the International African Institute,1932,,article,book-review,jstor,,1932-10-01,4,5,http://www.jstor.org/stable/1155413,D. Westermann,Cambridge University Press,ger,518,520,,1280,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156279,The Sacrificial Role of Cattle among the Nuer,Africa: Journal of the International African Institute,1953,,article,research-article,jstor,,1953-07-01,3,23,http://www.jstor.org/stable/1156279,E. E. Evans-Pritchard,Cambridge University Press,eng,181,198,,11990,18,unigram; bigram; trigram
http://www.jstor.org/stable/1157755,Review Article,Africa: Journal of the International African Institute,1960,,article,book-review,jstor,,1960-01-01,1,30,http://www.jstor.org/stable/1157755,A. C. A. Wright,Cambridge University Press,eng,94,94,,616,1,unigram; bigram; trigram
http://www.jstor.org/stable/3180396,The African Standpoint,Africa: Journal of the International African Institute,1935,,article,research-article,jstor,,1935-01-01,1,8,http://www.jstor.org/stable/3180396,Bruno Gutmann,Cambridge University Press,eng,1,19,,8317,19,unigram; bigram; trigram
http://www.jstor.org/stable/1155443,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-10-01,4,4,http://www.jstor.org/stable/1155443,Hanns Vischer,Cambridge University Press,eng,516,518,,1422,3,unigram; bigram; trigram
http://www.jstor.org/stable/1156915,A Genealogical Charter,Africa: Journal of the International African Institute,1952,,article,research-article,jstor,,1952-10-01,4,22,http://www.jstor.org/stable/1156915,Laura Bohannan,Cambridge University Press,eng,301,315,,7844,15,unigram; bigram; trigram
http://www.jstor.org/stable/1155627,Food in the Domestic Economy of the Tallensi,Africa: Journal of the International African Institute,1936,,article,research-article,jstor,,1936-04-01,2,9,http://www.jstor.org/stable/1155627,M. Fortes; S. L. Fortes,Cambridge University Press,eng,237,276,,17813,42,unigram; bigram; trigram
http://www.jstor.org/stable/1155429,The Missionary's Concern in Sociology and Psychology,Africa: Journal of the International African Institute,1931,,article,research-article,jstor,,1931-10-01,4,4,http://www.jstor.org/stable/1155429,Richard Thurnwald,Cambridge University Press,eng,418,434,,6876,17,unigram; bigram; trigram
http://www.jstor.org/stable/1156847,Review Article,Africa: Journal of the International African Institute,1956,,article,book-review,jstor,,1956-04-01,2,26,http://www.jstor.org/stable/1156847,P. M. Deane,Cambridge University Press,eng,200,201,,1399,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180411,Review Article,Africa: Journal of the International African Institute,1935,,article,book-review,jstor,,1935-01-01,1,8,http://www.jstor.org/stable/3180411,,Cambridge University Press,eng,122,122,,446,1,unigram; bigram; trigram
http://www.jstor.org/stable/1157005,The Significance of Descent in Tale Social Structure,Africa: Journal of the International African Institute,1944,,article,research-article,jstor,,1944-07-01,7,14,http://www.jstor.org/stable/1157005,M. Fortes,Cambridge University Press,eng,362,385,,14719,26,unigram; bigram; trigram
http://www.jstor.org/stable/1155242,An African Morality,Africa: Journal of the International African Institute,1936,,article,research-article,jstor,,1936-01-01,1,9,http://www.jstor.org/stable/1155242,Godfrey Wilson,Cambridge University Press,eng,75,99,,10719,25,unigram; bigram; trigram
http://www.jstor.org/stable/1155697,'Slavery in All Its Forms',Africa: Journal of the International African Institute,1933,,article,research-article,jstor,,1933-01-01,1,6,http://www.jstor.org/stable/1155697,Lord Lugard,Cambridge University Press,eng,1,14,,5561,14,unigram; bigram; trigram
http://www.jstor.org/stable/1157647,Review Article,Africa: Journal of the International African Institute,1958,,article,book-review,jstor,,1958-10-01,4,28,http://www.jstor.org/stable/1157647,L. P. Mair,Cambridge University Press,eng,375,376,,1343,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155751,Review Article,Africa: Journal of the International African Institute,1931,,article,book-review,jstor,,1931-01-01,1,4,http://www.jstor.org/stable/1155751,C. E. Wilson,Cambridge University Press,eng,133,134,,942,2,unigram; bigram; trigram
http://www.jstor.org/stable/1156362,Front Matter,Africa: Journal of the International African Institute,1957,,article,misc,jstor,,1957-01-01,1,27,http://www.jstor.org/stable/1156362,,Cambridge University Press,eng,1,4,,1292,6,unigram; bigram; trigram
http://www.jstor.org/stable/1155741,Annual Report. The Work of the Institute in 1930,Africa: Journal of the International African Institute,1931,,article,misc,jstor,,1931-01-01,1,4,http://www.jstor.org/stable/1155741,,Cambridge University Press,eng,96,99,,1932,4,unigram; bigram; trigram
http://www.jstor.org/stable/1156601,Review Article,Africa: Journal of the International African Institute,1951,,article,book-review,jstor,,1951-07-01,3,21,http://www.jstor.org/stable/1156601,Rennell of Rodd,Cambridge University Press,eng,244,245,,1328,2,unigram; bigram; trigram
http://www.jstor.org/stable/3180545,Front Matter,Africa: Journal of the International African Institute,1948,,article,misc,jstor,,1948-04-01,2,18,http://www.jstor.org/stable/3180545,,Cambridge University Press,eng,,,,716,4,unigram; bigram; trigram
http://www.jstor.org/stable/1157070,The Distribution of Sanusi Lodges,Africa: Journal of the International African Institute,1945,,article,research-article,jstor,,1945-10-01,4,15,http://www.jstor.org/stable/1157070,E. E. Evans-Pritchard,Cambridge University Press,eng,183,187,,2302,5,unigram; bigram; trigram
http://www.jstor.org/stable/1155153,Review Article,Africa: Journal of the International African Institute,1937,,article,book-review,jstor,,1937-10-01,4,10,http://www.jstor.org/stable/1155153,E. B. Haddon,Cambridge University Press,eng,493,494,,931,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155211,Review Article,Africa: Journal of the International African Institute,1930,,article,book-review,jstor,,1930-10-01,4,3,http://www.jstor.org/stable/1155211,F. H. Ruxton,Cambridge University Press,eng,552,553,,887,2,unigram; bigram; trigram
http://www.jstor.org/stable/1155846,The Development of the Military Organization in Swaziland,Africa: Journal of the International African Institute,1937,,article,research-article,jstor,,1937-01-01,1,10,http://www.jstor.org/stable/1155846,Hilda Beemer,Cambridge University Press,eng,55,74,,7783,22,unigram; bigram; trigram
http://www.jstor.org/stable/1158311,"Meeting of the Executive Council, Paris, 21-22 April 1960",Africa: Journal of the International African Institute,1960,,article,misc,jstor,,1960-07-01,3,30,http://www.jstor.org/stable/1158311,,Cambridge University Press,eng,271,272,,808,2,unigram; bigram; trigram
